CNTY_ST,STUSAB,FIPS,PPOV,PFHH,PHSLS,PUNEM,LO_POV,YCOORD,XCOORD,OTMIG,SQRTPPOV,PHSPLUS
McIntosh County  OK,OK,40091,0.25534900000,0.23032400000,0.63061400000,0.06582000000,-1.07028500000,-513423.39020800000,28607.49126800000,0.170365,0.505321,0.369386
Major County  OK,OK,40093,0.15669200000,0.13333300000,0.62987700000,0.03285300000,-1.68305000000,-406393.32490700000,-214940.33161900000,0.237292,0.395843,0.370123
Marshall County  OK,OK,40095,0.24597700000,0.17506800000,0.64683700000,0.04180200000,-1.12018500000,-662874.62304199900,-67344.14913999990,0.198941,0.495961,0.353163
Mayes County  OK,OK,40097,0.19313600000,0.16721900000,0.63606700000,0.05372900000,-1.42975700000,-410238.74579500000,65199.92986500000,0.153881,0.439472,0.363933
Murray County  OK,OK,40099,0.17234400000,0.19210900000,0.62818000000,0.05684300000,-1.56910500000,-611823.03821000000,-92907.02679700000,0.156735,0.415143,0.371820
Muskogee County  OK,OK,40101,0.24596700000,0.24614100000,0.57762400000,0.07287100000,-1.12023800000,-486417.71684600000,53157.05048500000,0.199592,0.495951,0.422376
Noble County  OK,OK,40103,0.16439300000,0.14840500000,0.59446500000,0.03734400000,-1.62589700000,-400175.30434500000,-104193.72065700000,0.215146,0.405454,0.405535
Nowata County  OK,OK,40105,0.19515800000,0.19090900000,0.66743600000,0.03931200000,-1.41683800000,-355332.19351399900,32197.68783200000,0.181299,0.441767,0.332564
Okfuskee County  OK,OK,40107,0.29859600000,0.19711500000,0.71182800000,0.12510600000,-0.85399000000,-503248.36294500000,-27683.22209400000,0.166117,0.546439,0.288172
Oklahoma County  OK,OK,40109,0.22162200000,0.27608900000,0.45239300000,0.05182800000,-1.25623900000,-492821.24836899900,-120583.99102700000,0.191295,0.470767,0.547607
Okmulgee County  OK,OK,40111,0.25197800000,0.23714300000,0.60666000000,0.07789700000,-1.08809300000,-483201.59322099900,3056.19870500000,0.184538,0.501974,0.393340
Osage County  OK,OK,40113,0.17684400000,0.17873300000,0.57846800000,0.05601600000,-1.53788100000,-374136.70591399900,-33596.58436400000,0.213140,0.420528,0.421532
Ottawa County  OK,OK,40115,0.24399600000,0.20214100000,0.58963100000,0.06002500000,-1.13089400000,-350626.35052099900,100068.10618800000,0.196102,0.493960,0.410369
Pawnee County  OK,OK,40117,0.16973300000,0.15632500000,0.62199800000,0.05080300000,-1.58751900000,-408589.61178199900,-59246.82386000000,0.201931,0.411987,0.378002
Payne County  OK,OK,40119,0.16343500000,0.19469400000,0.33885700000,0.04767800000,-1.63288800000,-434955.05303299900,-82983.57817300000,0.292261,0.404271,0.661143
Pittsburg County  OK,OK,40121,0.23499500000,0.22141700000,0.61405900000,0.07228600000,-1.18032100000,-563376.84369799900,21735.80902300000,0.168075,0.484763,0.385941
Pontotoc County  OK,OK,40123,0.20435400000,0.21058700000,0.52177700000,0.06830200000,-1.35930100000,-584892.40056500000,-59337.72634300000,0.202581,0.452055,0.478223
Pottawatomie County  OK,OK,40125,0.19315500000,0.21561100000,0.55865000000,0.05664100000,-1.42963800000,-531599.40915700000,-81667.82880700000,0.209161,0.439494,0.441350
Pushmataha County  OK,OK,40127,0.29237000000,0.21693500000,0.66902400000,0.06659400000,-0.88390100000,-619523.41091199900,54328.73423600000,0.179446,0.540712,0.330976
Roger Mills County  OK,OK,40129,0.20792100000,0.12381000000,0.60061000000,0.02446300000,-1.33750400000,-472159.99390100000,-316010.67652600000,0.285793,0.455984,0.399390
Rogers County  OK,OK,40131,0.10934500000,0.14755300000,0.51210200000,0.03711200000,-2.09744600000,-402704.06038699900,33506.53514200000,0.213427,0.330674,0.487898
Seminole County  OK,OK,40133,0.29528500000,0.23505400000,0.62327500000,0.08588800000,-0.86985100000,-536211.72950100000,-53045.56917000000,0.159089,0.543401,0.376725
Sequoyah County  OK,OK,40135,0.25073900000,0.20594100000,0.65584000000,0.06160700000,-1.09467600000,-499255.83805100000,106786.74231900000,0.152504,0.500738,0.344160
Stephens County  OK,OK,40137,0.19724000000,0.18200600000,0.61322300000,0.06523300000,-1.40363600000,-610372.06007200000,-161049.23110000000,0.171826,0.444117,0.386777
Texas County  OK,OK,40139,0.18258000000,0.13096500000,0.57204800000,0.04877100000,-1.49896600000,-347027.08368300000,-462163.95457399900,0.237726,0.427294,0.427952
Tillman County  OK,OK,40141,0.30349700000,0.19069300000,0.67669600000,0.04313200000,-0.83070000000,-620416.83446200000,-254746.88752600000,0.244252,0.550906,0.323304
Tulsa County  OK,OK,40143,0.16064000000,0.24127300000,0.43562400000,0.04777800000,-1.65347600000,-430571.18733699900,4978.45330600000,0.184953,0.400799,0.564376
Wagoner County  OK,OK,40145,0.11727000000,0.16000500000,0.56115100000,0.03704900000,-2.01853700000,-448216.79625800000,40798.69202900000,0.186825,0.342447,0.438849
Washington County  OK,OK,40147,0.16317100000,0.19489600000,0.48476000000,0.04887300000,-1.63482200000,-364662.41546900000,8054.61934000000,0.179003,0.403944,0.515240
Washita County  OK,OK,40149,0.22394100000,0.16391300000,0.60719700000,0.03968900000,-1.24284700000,-518479.42923200000,-257326.71304700000,0.211385,0.473224,0.392803
Woods County  OK,OK,40151,0.17013700000,0.17210300000,0.46556400000,0.04137600000,-1.58465800000,-355102.03992900000,-241192.32744100000,0.247757,0.412477,0.534436
Woodward County  OK,OK,40153,0.16071100000,0.17146500000,0.60184100000,0.06080500000,-1.65295100000,-392150.11180100000,-276268.70390899900,0.215856,0.400888,0.398159
Abbeville County  SC,SC,45001,0.17843500000,0.26461400000,0.65148700000,0.05134100000,-1.52698900000,-553314.83345499900,1177989.68240100000,0.144468,0.422416,0.348513
Aiken County  SC,SC,45003,0.19313700000,0.24875200000,0.54835600000,0.05873000000,-1.42975600000,-616635.10182500000,1260901.03399800000,0.145789,0.439474,0.451644
Allendale County  SC,SC,45005,0.48050200000,0.48313700000,0.71807900000,0.10175700000,-0.07803200000,-673608.86731500000,1294928.10835000000,0.138806,0.693183,0.281921
Anderson County  SC,SC,45007,0.15737100000,0.22449300000,0.59422600000,0.04308600000,-1.67792200000,-523083.84888900000,1157706.40070799000,0.128551,0.396700,0.405774
Bamberg County  SC,SC,45009,0.35365600000,0.37040900000,0.61972600000,0.11719900000,-0.60300900000,-644453.36025200000,1317429.15675200000,0.136156,0.594690,0.380274
Barnwell County  SC,SC,45011,0.27695600000,0.33757600000,0.67499100000,0.07699900000,-0.95961200000,-644290.69001799900,1283220.88161400000,0.124619,0.526266,0.325009
Beaufort County  SC,SC,45013,0.15678800000,0.23000700000,0.40009900000,0.04268300000,-1.68232600000,-730785.83654399900,1361295.43324299000,0.246438,0.395965,0.599901
Berkeley County  SC,SC,45015,0.15939800000,0.22543200000,0.55759300000,0.04978500000,-1.66271700000,-629747.45002400000,1414053.01026599000,0.193775,0.399247,0.442407
Calhoun County  SC,SC,45017,0.20479400000,0.25447400000,0.63228600000,0.05882400000,-1.35659900000,-590122.31565500000,1332857.47027400000,0.182815,0.452542,0.367714
Charleston County  SC,SC,45019,0.23253800000,0.31980200000,0.41711500000,0.05949800000,-1.19403700000,-669428.87172099900,1420972.99430900000,0.211303,0.482222,0.582885
Cherokee County  SC,SC,45021,0.16982800000,0.27045100000,0.70001000000,0.06184300000,-1.58684600000,-451672.26027899900,1235923.16407600000,0.106464,0.412102,0.299990
Chester County  SC,SC,45023,0.21545300000,0.31950000000,0.69540400000,0.06825200000,-1.29236400000,-484279.44057799900,1281598.83432900000,0.108551,0.464169,0.304596
Chesterfield County  SC,SC,45025,0.24975400000,0.27982600000,0.69496400000,0.08907900000,-1.09992600000,-475424.20383299900,1368189.53717700000,0.116556,0.499754,0.305036
Clarendon County  SC,SC,45027,0.28172600000,0.33918000000,0.69967200000,0.06699400000,-0.93591700000,-582716.75619400000,1381885.81142299000,0.129333,0.530779,0.300328
Colleton County  SC,SC,45029,0.28943000000,0.28031700000,0.68202600000,0.06429300000,-0.89815200000,-677205.31994199900,1357842.15800400000,0.155062,0.537987,0.317974
Darlington County  SC,SC,45031,0.26965700000,0.31912800000,0.63522100000,0.08030800000,-0.99636300000,-505959.88234399900,1391338.42244599000,0.116601,0.519285,0.364779
Dillon County  SC,SC,45033,0.33431600000,0.34184700000,0.73458100000,0.08672000000,-0.68873100000,-490484.43080099900,1439802.23983899000,0.137808,0.578201,0.265419
Dorchester County  SC,SC,45035,0.11924000000,0.23424000000,0.49122900000,0.04805000000,-1.99965100000,-649625.90696199900,1376645.19656400000,0.247118,0.345311,0.508771
Edgefield County  SC,SC,45037,0.19761300000,0.24800300000,0.65590700000,0.06444400000,-1.40128100000,-596174.70104399900,1228151.48320399000,0.153043,0.444537,0.344093
Fairfield County  SC,SC,45039,0.24983500000,0.33708300000,0.69945100000,0.06946200000,-1.09949000000,-516247.05127800000,1290242.01870900000,0.108332,0.499835,0.300549
Florence County  SC,SC,45041,0.22733100000,0.29516900000,0.57920000000,0.07891200000,-1.22344600000,-535642.19943399900,1419319.46958300000,0.149787,0.476792,0.420800
Georgetown County  SC,SC,45043,0.25951000000,0.27631000000,0.56962500000,0.06226400000,-1.04851600000,-594217.07267499900,1463157.27464300000,0.152661,0.509421,0.430375
Greenville County  SC,SC,45045,0.13666700000,0.22598800000,0.47562300000,0.04643200000,-1.84325400000,-478516.74230400000,1174504.17106599000,0.161301,0.369685,0.524377
Greenwood County  SC,SC,45047,0.18178500000,0.29720800000,0.56417100000,0.06269200000,-1.50429900000,-556485.88727700000,1207891.08250600000,0.152214,0.426363,0.435829
Hampton County  SC,SC,45049,0.28067800000,0.30643900000,0.71199500000,0.06135500000,-0.94110200000,-693701.80176599900,1317750.14759800000,0.154219,0.529791,0.288005
Horry County  SC,SC,45051,0.18295500000,0.25265200000,0.51924700000,0.04599100000,-1.49645300000,-535610.06976800000,1482244.05604800000,0.154383,0.427732,0.480753
Jasper County  SC,SC,45053,0.26502700000,0.29683000000,0.71542800000,0.03941200000,-1.02000000000,-729331.65806799900,1333573.06155400000,0.155413,0.514808,0.284572
Kershaw County  SC,SC,45055,0.17211700000,0.22137400000,0.60495700000,0.05348600000,-1.57070000000,-514756.69834300000,1336887.49793799000,0.000000,0.414870,0.395043
Lancaster County  SC,SC,45057,0.16941700000,0.27012000000,0.66738700000,0.06374900000,-1.58976400000,-478387.14200100000,1320560.20253199000,0.000000,0.411603,0.332613
Laurens County  SC,SC,45059,0.20086900000,0.27143900000,0.66664100000,0.07065600000,-1.38087200000,-518729.71468500000,1212652.04930000000,0.124460,0.448184,0.333359
Lee County  SC,SC,45061,0.25798900000,0.38625300000,0.74033700000,0.09998800000,-1.05644700000,-528928.95775599900,1369104.76526800000,0.111002,0.507926,0.259663
Lexington County  SC,SC,45063,0.11420900000,0.20537800000,0.47198500000,0.03726000000,-2.04844700000,-572340.70696200000,1286093.05119100000,0.147926,0.337948,0.528015
McCormick County  SC,SC,45065,0.26617600000,0.38391800000,0.65931200000,0.05830100000,-1.01411300000,-586791.19285600000,1196240.05761700000,0.161772,0.515922,0.340688
Marion County  SC,SC,45067,0.33573400000,0.39006800000,0.70868100000,0.09806200000,-0.68236500000,-524221.65403899900,1447502.15030599000,0.160769,0.579426,0.291319
Marlboro County  SC,SC,45069,0.29381700000,0.36664700000,0.74836600000,0.08212800000,-0.87692000000,-472229.17932200000,1409970.13380800000,0.114014,0.542049,0.251634
Newberry County  SC,SC,45071,0.23748500000,0.30534700000,0.64084500000,0.07824200000,-1.16651500000,-534473.31608400000,1250905.79615200000,0.121320,0.487324,0.359155
Oconee County  SC,SC,45073,0.14596800000,0.20023100000,0.59599900000,0.04289200000,-1.76658000000,-502692.37322399900,1117188.09682000000,0.130180,0.382058,0.404001
Orangeburg County  SC,SC,45075,0.27553700000,0.34788200000,0.58758900000,0.08508700000,-0.96670800000,-616189.24911900000,1335486.28625299000,0.140752,0.524916,0.412411
Pickens County  SC,SC,45077,0.12611200000,0.17171900000,0.51833000000,0.05443000000,-1.93577800000,-483779.41737200000,1144236.56209199000,0.191637,0.355123,0.481670
Richland County  SC,SC,45079,0.17851300000,0.31218900000,0.38625100000,0.06693200000,-1.52645200000,-553977.13698299900,1315869.41348799000,0.226881,0.422508,0.613749
Saluda County  SC,SC,45081,0.21866400000,0.25121400000,0.70088200000,0.04991300000,-1.27346700000,-567287.81154100000,1244905.46617600000,0.174071,0.467615,0.299118
Spartanburg County  SC,SC,45083,0.15451500000,0.24217500000,0.57157800000,0.05455400000,-1.69962100000,-469468.12641199900,1206348.20077900000,0.108802,0.393084,0.428422
Sumter County  SC,SC,45085,0.21729500000,0.28686600000,0.56241000000,0.07602300000,-1.28149800000,-557845.87787400000,1362773.55198800000,0.167147,0.466149,0.437590
Union County  SC,SC,45087,0.19365900000,0.29701600000,0.69469700000,0.07269700000,-1.42640500000,-490986.50316999900,1242275.67909300000,0.108001,0.440067,0.305303
Williamsburg County  SC,SC,45089,0.36216300000,0.34916600000,0.69867800000,0.09149000000,-0.56598800000,-580181.80197599900,1425142.94048699000,0.132430,0.601800,0.301322
York County  SC,SC,45091,0.12349400000,0.21840000000,0.51268000000,0.06139000000,-1.95974900000,-453688.09522199900,1274383.89880200000,0.135521,0.351417,0.487320
Anderson County  TN,TN,47001,0.18544200000,0.22098800000,0.55446700000,0.05253400000,-1.47990500000,-365844.63424300000,1000338.09090000000,0.170978,0.430630,0.445533
Bedford County  TN,TN,47003,0.17113600000,0.20139800000,0.70411600000,0.04392700000,-1.57760100000,-455056.79924199900,816556.02170000000,0.127692,0.413686,0.295884
Benton County  TN,TN,47005,0.24288100000,0.18963700000,0.77051700000,0.07285300000,-1.13694800000,-406854.86591400000,673823.70652000000,0.153898,0.492830,0.229483
Bledsoe County  TN,TN,47007,0.22053000000,0.14852200000,0.75562600000,0.06647800000,-1.26258300000,-433967.52226800000,922280.96582799900,0.118886,0.469606,0.244374
Blount County  TN,TN,47009,0.12791200000,0.17942600000,0.56451100000,0.04532600000,-1.91954900000,-410231.58692799900,1029681.53920100000,0.118533,0.357648,0.435489
Bradley County  TN,TN,47011,0.15568800000,0.19388700000,0.55468300000,0.05042000000,-1.69066600000,-479114.44156000000,957666.72282899900,0.148136,0.394573,0.445317
Campbell County  TN,TN,47013,0.32372200000,0.21375000000,0.77059900000,0.06662000000,-0.73672000000,-333944.69290600000,1000363.78056800000,0.096487,0.568966,0.229401
Cannon County  TN,TN,47015,0.14732600000,0.16416100000,0.75010500000,0.04572500000,-1.75573300000,-418903.03918500000,846841.32457399900,0.114716,0.383831,0.249895
Carroll County  TN,TN,47017,0.18110500000,0.21374000000,0.69611700000,0.08266900000,-1.50888100000,-420292.32638200000,642341.95272900000,0.161590,0.425564,0.303883
Carter County  TN,TN,47019,0.23149500000,0.20481000000,0.63738000000,0.05948800000,-1.19989100000,-321963.18494399900,1171691.67100100000,0.121337,0.481139,0.362620
Cheatham County  TN,TN,47021,0.08288300000,0.14008200000,0.62663600000,0.02765100000,-2.40381100000,-377999.53679400000,754882.42635400000,0.184847,0.287894,0.373364
Chester County  TN,TN,47023,0.18595900000,0.19736800000,0.60328400000,0.06841800000,-1.47648300000,-482470.53728200000,633504.08511600000,0.185361,0.431230,0.396716
Claiborne County  TN,TN,47025,0.28746000000,0.17562900000,0.73274000000,0.07280900000,-0.90775000000,-319382.16217199900,1040165.27336200000,0.104506,0.536153,0.267260
Clay County  TN,TN,47027,0.23755200000,0.18716600000,0.79821600000,0.07613700000,-1.16614500000,-332094.95701399900,881332.18228499900,0.132527,0.487393,0.201784
Cocke County  TN,TN,47029,0.31942800000,0.22123700000,0.76745700000,0.08777300000,-0.75640200000,-374660.83499399900,1094105.34062299000,0.121805,0.565180,0.232543
Coffee County  TN,TN,47031,0.17962000000,0.20721800000,0.60126900000,0.06027300000,-1.51892200000,-454107.88653500000,849591.03019600000,0.188381,0.423816,0.398731
Crockett County  TN,TN,47033,0.19685300000,0.19001100000,0.72396000000,0.05149400000,-1.40608300000,-442601.38390399900,585169.80226599900,0.150392,0.443681,0.276040
Cumberland County  TN,TN,47035,0.21876300000,0.20162100000,0.63963800000,0.05232400000,-1.27289100000,-392855.46616499900,935135.09285200000,0.118891,0.467721,0.360362
Davidson County  TN,TN,47037,0.19454200000,0.31586400000,0.44022100000,0.05196700000,-1.42076600000,-385570.92327500000,781409.89458399900,0.245893,0.441069,0.559779
Decatur County  TN,TN,47039,0.19129400000,0.16865700000,0.76361300000,0.05152200000,-1.44162400000,-458752.96015499900,674884.56343099900,0.158650,0.437372,0.236387
DeKalb County  TN,TN,47041,0.20133400000,0.20266400000,0.73737000000,0.05186900000,-1.37797800000,-397861.82852699900,864162.28339200000,0.138177,0.448703,0.262630
Dickson County  TN,TN,47043,0.13356900000,0.19792200000,0.68081900000,0.04413000000,-1.86976200000,-392578.78404400000,733275.08906899900,0.156050,0.365471,0.319181
Dyer County  TN,TN,47045,0.21277300000,0.25061900000,0.67386400000,0.07550600000,-1.30829300000,-417150.84258300000,559827.54845799900,0.139181,0.461273,0.326136
Fayette County  TN,TN,47047,0.18734300000,0.21261500000,0.64990700000,0.05444200000,-1.46736700000,-512549.51123800000,566699.06739800000,0.136009,0.432831,0.350093
Fentress County  TN,TN,47049,0.27971900000,0.17850400000,0.80157100000,0.07314600000,-0.94585800000,-344815.55480500000,934905.96317400000,0.100182,0.528885,0.198429
Franklin County  TN,TN,47051,0.17569800000,0.17768700000,0.60738000000,0.05017600000,-1.54576700000,-491277.22587299900,852144.31983499900,0.142284,0.419163,0.392620
Gibson County  TN,TN,47053,0.17215300000,0.25254600000,0.68588400000,0.05750500000,-1.57044200000,-421001.52539000000,601197.11266300000,0.133940,0.414913,0.314116
Giles County  TN,TN,47055,0.15003500000,0.20375400000,0.69914100000,0.04339400000,-1.73432600000,-494495.92601200000,770843.44954800000,0.135130,0.387344,0.300859
Grainger County  TN,TN,47057,0.22953700000,0.13646900000,0.76633800000,0.04895200000,-1.21093000000,-340694.02696900000,1055964.73794299000,0.136010,0.479100,0.233662
Greene County  TN,TN,47059,0.19946400000,0.20016000000,0.67536200000,0.05642100000,-1.38964900000,-343871.47887499900,1113323.62198500000,0.100007,0.446614,0.324638
Grundy County  TN,TN,47061,0.31890500000,0.19957000000,0.80603700000,0.06350000000,-0.75880700000,-462013.07046000000,880873.87259899900,0.117743,0.564717,0.193963
