Page ID	Name	Creation Date	Type	Louvain Community	Final In Degree	EC Estimate	Fraction of total pageviews (July 2015)	Number of Edits	Unique Editors	Number of Talk Page Edits	Unique Talk Page Editors	Page Size
624	For_and_Against_TFA_protection	2007-06-25 10:04:17 UTC	Essay	3	0	0.00010331034136517065	9.32625159961869e-06	17	9	4	4	8711
625	For_publicists_publicizing_a_client's_work	2013-01-19 18:07:16 UTC	Essay	1	0	0.00030743077382045945	0.00013706259047296753	33	5	12	12	18303
626	Forgive_and_forget	2007-01-05 11:53:53 UTC	Essay	2	0	0.00032633266589985656	0.0001294017409447093	43	31	16	16	1320
627	Forking_isn't_as_harmful_as_we_think	2012-04-05 09:43:15 UTC	Essay	4	0	0.00029282931221415263	7.327769113986113e-06	17	6	2	2	9
628	Formal_organization	2011-12-09 15:05:09 UTC	Essay	3	0	9.780979076005508e-05	0.0006236930757244998	150	19	108	108	16298
629	Forward_to_Libraries	2013-05-19 13:49:57 UTC	Essay	3	0	8.530853938479242e-05	2.364870941331882e-05	41	11	3	3	1111
630	Foundations_of_mathematics	2012-03-05 07:21:49 UTC	Essay	4	0	8.440844928577351e-05	4.496585592673297e-06	8	4	19	19	6217
631	Free_encyclopedia	2005-08-06 13:21:29 UTC	Essay	5	0	0.00010181019120013914	0.000762587608475964	43	33	20	20	2803
632	Free_speech	2006-01-11 15:52:26 UTC	Essay	3	0	0.00035233526876040294	0.00010958345629551961	142	66	66	66	2458
633	Freedom_of_panorama	2006-11-22 04:14:26 UTC	Essay	5	0	8.790879967084705e-05	6.295219829742616e-05	40	26	3	3	929
634	Friends	2007-09-14 21:26:43 UTC	Essay	6	0	8.630863949481343e-05	1.348975677801989e-05	14	10	5	5	1811
635	Fringe_theories	2006-01-20 17:20:27 UTC	Guideline	1	0	0.0034115414953036797	0.0016350917536617196	1206	282	4915	4915	1369
636	Full_meta_links	2006-04-29 22:28:19 UTC	Proposal	1	0	8.43084392747714e-05	5.162746421217489e-06	27	3	41	41	1109
637	Fully_Uncompelled_Binding_Administrator_Recall	2007-09-27 03:41:36 UTC	Proposal	3	0	0.00013261327458878635	5.8289072497616805e-06	13	9	2	2	2090
638	Fun	2006-07-24 17:07:10 UTC	Essay	3	0	0.00017721773949572352	3.0143777491624693e-05	30	27	5	5	4042
639	Functionaries	2009-05-05 09:29:56 UTC	Essay	3	0	0.0017122713983669766	0.00021283838471986938	122	45	128	128	1454
640	Funding_Wikipedia_through_advertisements	2007-02-26 14:19:47 UTC	Essay	1	0	0.00028832886171905806	8.310356336088796e-05	421	121	199	199	765
641	Further_reading	2005-11-09 10:27:56 UTC	Essay	1	0	0.00018091810990280126	9.3595596410459e-05	94	23	182	182	38
642	Future_event	2005-03-28 13:42:46 UTC	Essay	5	0	0.00017331734906664157	1.2490515535203602e-05	17	15	10	10	3429
643	GAMEGENRE	2008-08-20 18:25:37 UTC	Essay	1	0	8.690869956082604e-05	5.495826835489585e-06	24	1	2	2	3045
644	GFDL_upgrade	2003-06-19 00:07:52 UTC	Essay	5	0	8.030803883468736e-05	1.0492033049571025e-05	7	6	16	16	1082
645	Gallery_pages	2006-10-13 05:03:20 UTC	Proposal	5	0	0.00011151116226734296	1.3989377399428035e-05	56	35	46	46	15434
646	Gaming_the_system	2005-06-23 13:56:43 UTC	Guideline	2	0	0.002437343978132211	0.001096001103162332	290	165	77	77	81
647	Gave_us_cookies	2014-10-03 21:46:14 UTC	Essay	2	0	8.460846930777771e-05	3.1642639355849123e-06	8	1	0	0	1654
648	Gender-neutral_language	2007-09-01 04:08:09 UTC	Essay	4	0	0.00025632565819838567	0.00012573785638771625	184	65	338	338	2590
649	General_background_on_risks_for_women_on_Wikipedia_and_the_Internet	2015-02-13 00:42:39 UTC	Essay	2	0	9.030903993489749e-05	4.496585592673297e-06	13	1	1	1	6572
650	General_disclaimer	2003-05-11 07:42:23 UTC	Other	5	0	0.0034834486932141906	0.035025237502989394	124	57	832	832	3384
651	General_overview_article	2010-02-22 21:27:06 UTC	Essay	4	0	0.00035043507855136297	2.364870941331882e-05	11	5	2	2	1469
652	General_sanctions	2007-12-10 13:23:30 UTC	Other	2	0	0.0017941795973776976	0.0021408743627338972	389	120	99	99	1987
653	Genre_warrior	2008-10-19 02:15:09 UTC	Essay	1	0	9.070907997890589e-05	5.02951425550865e-05	112	45	56	56	464
654	Geographic_imbalance	2008-12-16 21:20:20 UTC	Essay	1	0	0.00023732375610798642	4.729741882663764e-05	22	8	4	4	2921
655	Get_over_it	2008-06-19 21:49:42 UTC	Essay	2	0	0.00022792281507378888	0.00012440553473062787	45	19	5	5	328
656	Getting_to_Philosophy	2008-05-26 21:35:55 UTC	Essay	-1	0	9.090910000091009e-05	0.003951499494717012	773	362	181	181	2209
657	Give_'em_enough_rope	2010-01-31 20:32:28 UTC	Essay	3	0	0.00044644468911338023	0.00014755462352253855	125	49	320	320	573
658	Give_an_article_a_chance	2006-11-10 22:53:55 UTC	Essay	1	0	0.00014591460605206582	0.00013339870591597448	28	23	31	31	2151
659	Global,_cross-wiki,_integrated_watchlists	2010-01-26 13:16:27 UTC	Essay	3	0	0.00015071508658016667	2.1483686720550197e-05	98	14	86	86	5113
660	Global_rights_policy	2008-06-07 01:01:37 UTC	Policy	3	0	0.00041604164576874146	6.878110554718783e-05	149	65	70	70	1624
661	Glossing_sources	2010-10-03 21:17:34 UTC	Essay	6	0	9.100911001191219e-05	1.0492033049571025e-05	19	2	36	36	7058
662	God:_Valuable_Wikipedian,_or_disruptive_editor_with_a_history_of_sockpuppetry?	2007-07-04 10:06:40 UTC	Humor	1	0	9.080908998990799e-05	1.8319422784965282e-06	56	20	4	4	28342
663	Good-faith_Googling	2012-04-30 02:05:02 UTC	Essay	1	0	0.00039483952343629595	3.3974202255753795e-05	11	5	0	0	489
664	Good_editing_practices	2010-02-01 03:59:12 UTC	Essay	2	0	0.00010961097205830303	6.994688699714017e-06	10	5	1	1	7387
665	Google_Web_Accelerator	2006-09-28 07:18:03 UTC	Other	3	0	0.00024602462706516923	1.4155917606564082e-05	87	49	3	3	2690
666	Google_searches_and_numbers	2009-05-28 08:26:55 UTC	Proposal	1	0	0.00038283832211604384	0.00013189984405175003	47	19	34	34	905
667	Government	2011-05-11 00:23:03 UTC	Essay	3	0	8.620862948381133e-05	4.663125799809345e-06	65	14	98	98	2301
668	Grandmothering	2008-06-18 18:17:03 UTC	Essay	2	0	8.240824906573147e-05	8.160470149666353e-06	2	2	6	6	903
669	Grapefruit	2005-08-09 01:22:43 UTC	Essay	-1	0	9.060906996790378e-05	1.848596299210133e-05	23	16	19	19	1237
670	Graphic_and_potentially_disturbing_images	2004-12-01 01:04:17 UTC	Proposal	5	0	0.00025972599857245713	1.615440009219666e-05	659	124	18	18	134
671	Graphics_Lab	2006-12-09 01:07:02 UTC	Other	5	0	0.0002444244668891356	0.00019302010007067965	159	55	1425	1425	10450
672	Graphics_tutorials	2003-03-24 17:46:47 UTC	Other	5	0	0.0009992000199219942	0.0014275826555702037	244	133	31	31	459
673	Graphs_and_charts	2008-09-18 07:26:27 UTC	Proposal	5	0	0.00043184322750707346	0.0009592715931036367	80	42	67	67	340
674	Gray_Area	2010-01-09 19:49:06 UTC	Essay	2	0	0.0001235123635875951	3.1642639355849123e-06	5	4	3	3	745
675	Gray_lines	2010-02-11 05:06:34 UTC	Essay	1	0	9.790980077105718e-05	5.329286628353537e-06	6	2	2	2	88
676	Great_Edit_War	2011-04-23 04:35:23 UTC	Humor	6	0	0.00012721273399467288	2.3315628999046723e-06	7	6	0	0	1679
677	Grief	2007-04-12 18:42:13 UTC	Essay	1	0	0.00014851486633812045	5.86221529118889e-05	76	47	26	26	6467
678	Griefing	2008-01-05 15:11:46 UTC	Essay	2	0	0.0006586659324598393	0.000502784885343729	197	91	38	38	1555
679	Growth_(team)	2012-04-21 00:50:07 UTC	Other	3	0	8.640864950581554e-05	1.532169905651642e-05	112	17	124	124	817
680	Guerrilla_Mediation_Network	2006-06-13 20:40:18 UTC	Other	-1	0	8.860886974786176e-05	4.663125799809345e-06	74	19	38	38	2003
681	Guidance_Committee	2008-05-12 04:28:07 UTC	Essay	-1	0	8.530853938479242e-05	7.327769113986113e-06	10	7	9	9	4026
682	Guidance_for_younger_editors	2010-01-17 21:36:33 UTC	Essay	3	0	0.00033043307635094275	0.0012272347863855379	365	157	167	167	20644
683	Guidance_on_applying_the_Manual_of_Style	2005-03-14 21:47:30 UTC	Essay	6	0	8.41084192527672e-05	1.2323975328067554e-05	20	14	13	13	5427
684	Guide_to_Community_de-adminship	2009-10-05 06:52:07 UTC	Proposal	2	0	0.00021552157370952833	7.66084952825821e-06	321	25	2	2	11369
685	Guide_to_administrator_intervention_against_vandalism	2007-03-13 10:13:03 UTC	Essay	3	0	0.00012361237359859723	6.911418596145994e-05	94	48	32	32	386
686	Guide_to_appealing_blocks	2007-08-29 17:48:20 UTC	Essay	3	0	0.0004903490839433027	0.0015245090561233836	317	117	82	82	2603
687	Guide_to_deletion	2005-02-23 17:59:23 UTC	Essay	1	0	0.0006948695564425999	0.0021628576700758557	613	322	373	373	33051
688	Guide_to_image_deletion	2008-10-01 11:15:25 UTC	Essay	5	0	0.0005825583140872401	0.0012503838751774486	85	34	53	53	4017
689	Haiku_about_Wikipedia_policy	2007-04-12 15:28:12 UTC	Humor	2	0	9.250926017694371e-05	4.996206214081441e-06	116	35	15	15	213
690	Handling_trivia	2004-09-04 20:42:46 UTC	Essay	4	0	0.000243824406823123	0.00029044612124526776	354	168	188	188	44
691	Harassment	2005-08-19 17:43:40 UTC	Policy	3	0	0.003572457603006061	0.0016081122401056798	803	340	1900	1900	975
692	Hardcore_pornography_images	2010-10-28 18:45:59 UTC	Essay	5	0	0.00015411542695423813	2.5813732106087445e-05	114	26	310	310	4973
693	Harmonious_editing_club	2003-11-19 18:45:15 UTC	Other	2	0	0.0001742174391656605	3.2475340391529365e-05	422	260	250	250	851
694	Hat_collecting	2011-12-27 01:27:38 UTC	Essay	3	0	0.00010991100209130934	2.5980272313223493e-05	30	15	4	4	1952
695	Hatnote	2005-09-14 17:05:27 UTC	Guideline	4	0	0.001737373911128504	0.0024951053833122717	409	163	1563	1563	1357
696	Hazing	2010-07-07 10:14:08 UTC	Essay	1	0	0.0001314131544567611	2.4814490863271155e-05	50	6	1	1	2313
697	Headless_Chickens	2006-11-19 15:12:10 UTC	Essay	2	0	8.220822904372727e-05	2.4148330034726964e-05	22	18	2	2	1187
698	Help_Project	2006-01-14 18:56:53 UTC	Other	5	0	8.320832915374829e-05	0.0001508854276652595	311	95	735	735	433
699	Help_namespace	2008-09-10 20:05:24 UTC	Other	4	0	0.0010325033535856939	0.0007321107505700672	23	21	3	3	28
700	Here_to_build_an_encyclopedia	2009-08-01 15:50:11 UTC	Essay	2	0	0.0007228723595231883	0.00041668359825439215	220	100	64	64	6441
701	HiddenStructure	2006-01-16 15:43:06 UTC	Other	4	0	0.00011211122233335557	2.3149088791910674e-05	131	37	71	71	401
702	Hide_Pages_in_Watchlist	2009-03-21 21:48:39 UTC	Essay	4	0	0.00042334237657189487	0.0006266907994529488	50	20	58	58	437
703	High-functioning_autism_and_Asperger's_editors	2012-04-05 09:23:08 UTC	Essay	2	0	0.00010391040143118326	0.0002573046200251942	158	56	112	112	706
704	High-risk_templates	2005-12-18 23:19:57 UTC	Guideline	3	0	0.0008464847331217855	0.00036805385777066615	227	145	207	207	29224
705	High_Schools	2007-06-18 14:13:21 UTC	Essay	1	0	9.90099108920803e-05	1.3656296985155937e-05	14	12	2	2	2520
706	Historic_debates	2006-05-16 09:28:27 UTC	Essay	1	0	0.00017671768944071302	2.0484445477733907e-05	115	46	25	25	3691
707	Historical_portraits_and_pictures	2015-08-18 10:57:12 UTC	Essay	5	0	8.670867953882183e-05	0.0	20	3	5	5	8456
708	Historically_Black_College_and_University_recruitment	2005-06-24 06:43:04 UTC	Essay	3	0	9.000900990189118e-05	6.828148492577969e-06	16	13	16	16	4637
709	History_of_Wikipedia_bots	2002-10-28 03:27:24 UTC	Other	3	0	0.0006323632995662865	6.012101477611334e-05	76	49	9	9	1625
710	History_of_Wikipedian_processes_and_people	2005-04-21 11:09:01 UTC	Culture	1	0	0.00028112814092690676	0.0006143668241248812	102	35	25	25	1415
711	History_of_non-free_content_policies	2011-05-31 20:27:43 UTC	Essay	5	0	0.0002439244168341251	4.396661468391668e-05	13	5	39	39	10765
712	History_vs._genealogy	2008-05-16 16:33:08 UTC	Essay	1	0	8.780878965984496e-05	0.0008468569532868042	10	6	17	17	5238
713	Honesty	2007-03-01 22:28:57 UTC	Essay	8	0	0.0006447645409305471	5.679021063339238e-05	112	58	136	136	2264
714	Honor_system	2010-06-22 03:59:53 UTC	Essay	1	0	0.00014191420561198177	2.4981031070407205e-06	11	5	1	1	279
715	Horns_of_a_dilemma	2006-09-28 00:39:30 UTC	Essay	-1	0	8.550855940679662e-05	6.145333643320173e-05	17	11	8	8	2909
716	How-to_(historical)	2001-09-01 20:30:41 UTC	Other	1	0	9.610962057301936e-05	8.826630978210546e-06	63	44	31	31	867
717	How_fast_is_"fast"?	2007-06-03 21:36:43 UTC	Essay	-1	0	8.900890979187016e-05	0.0	11	6	2	2	2936
718	How_many_legs_does_a_horse_have?	2006-04-15 01:42:09 UTC	Essay	2	0	0.00016611662827449027	1.0492033049571025e-05	152	92	33	33	847
719	How_the_Current_events_page_works	2002-06-21 00:26:21 UTC	Other	1	0	0.00031663169483265273	0.00046264869542394143	157	99	20	20	2803
720	How_to_Ban_a_POV_You_Dislike,_in_9_Easy_Steps	2009-09-06 13:12:39 UTC	Humor	2	0	0.0001378137951608956	1.2490515535203602e-05	19	9	9	9	2632
721	How_to_be_civil	2008-04-28 01:17:25 UTC	Essay	2	0	8.310831914274618e-05	0.00013789529150864775	24	16	2	2	2820
722	How_to_break_the_rules	2007-10-30 07:08:57 UTC	Essay	-1	0	8.480848932978191e-05	6.994688699714017e-06	6	6	2	2	5499
723	How_to_contribute_to_Wikipedia_guidance	2007-07-07 12:33:45 UTC	Essay	2	0	0.0009877988786677547	0.00011158193878115218	52	30	321	321	13725
724	How_to_create_a_page	2014-12-26 17:09:41 UTC	Basic	4	0	0.00010061007106811392	0.002062933545794227	68	31	121	121	6282
725	How_to_create_and_manage_a_good_lead_section	2013-09-21 05:20:19 UTC	Essay	4	0	0.00012751276402767916	2.9144536248808404e-05	64	6	7	7	13718
726	How_to_create_charts_for_Wikipedia_articles	2005-07-24 19:33:54 UTC	Other	5	0	0.0006221622784440723	0.0007292795670487543	394	88	48	48	7576
727	How_to_deal_with_harassment	2015-07-13 16:36:47 UTC	Essay	3	0	0.0001975197717291501	5.495826835489585e-05	13	8	1	1	2463
728	How_to_delete_a_page	2008-11-09 05:35:40 UTC	Essay	4	0	9.610962057301936e-05	0.00031326212962290635	197	139	9	9	3933
729	How_to_draw_a_diagram_with_Dia	2003-03-24 17:20:47 UTC	Other	5	0	0.00030813084389747414	0.00011341388105964871	32	27	0	0	1473
730	How_to_draw_a_diagram_with_Inkscape	2007-09-09 04:03:00 UTC	Other	5	0	0.00015381539692123182	0.00012557131618058022	68	35	15	15	8697
731	How_to_edit_constructively	2014-06-04 21:35:59 UTC	Essay	2	0	0.00021702172387455984	9.992412428162882e-06	7	2	2	2	2433
732	How_to_fix_bunched-up_edit_links	2006-06-14 20:34:53 UTC	Essay	5	0	9.86098708480719e-05	2.381524962045487e-05	138	52	30	30	4897
733	How_to_help	2012-07-14 14:02:41 UTC	Other	5	0	0.00010991100209130934	2.7146053763175827e-05	20	8	3	3	3963
734	How_to_import_articles	2003-02-09 04:22:26 UTC	Other	3	0	8.580858943980292e-05	0.0001137469614739208	29	20	2	2	1379
735	How_to_improve_civility	2008-04-28 01:05:14 UTC	Essay	3	0	8.43084392747714e-05	5.495826835489585e-06	6	2	3	3	2829
736	How_to_improve_image_quality	2004-12-30 12:38:20 UTC	Other	5	0	0.00022442246468871535	0.0006788178842865318	62	41	14	14	1743
737	How_to_lose	2010-11-29 18:20:14 UTC	Essay	2	0	0.0002577257983524151	0.00011324734085251266	17	12	1	1	3853
738	How_to_make_a_redirect	2006-01-13 07:44:03 UTC	Other	-1	0	8.750875962683865e-05	0.000215003407412638	76	51	7	7	32
739	How_to_make_dashes	2011-03-24 22:09:08 UTC	Essay	4	0	0.0002297229952718267	0.0007369404165770125	46	29	17	17	15012
740	How_to_mine_a_source	2011-11-28 08:28:37 UTC	Essay	1	0	0.0012358237059529658	0.0002967746491164376	26	4	1	1	11399
741	How_to_not_get_outed_on_Wikipedia	2008-04-30 23:11:36 UTC	Essay	3	0	0.0007126713384009739	3.36411218414817e-05	47	29	19	19	1435
742	How_to_put_up_a_straight_pole_by_pushing_it_at_an_angle	2008-02-26 16:48:09 UTC	Essay	1	0	0.0001987198918611753	3.0143777491624693e-05	29	14	13	13	1020
743	How_to_read_a_color_infobox	2007-05-09 03:35:30 UTC	Essay	-1	0	8.630863949481343e-05	0.0005743971744122296	25	15	1	1	1894
744	How_to_read_a_taxobox	2005-08-11 00:39:13 UTC	Other	-1	0	8.990899989088907e-05	3.580614453425033e-05	183	125	38	38	4365
745	How_to_read_an_article_history	2006-01-28 07:16:57 UTC	Other	3	0	0.0001526152767892066	5.2793245662127225e-05	39	27	2	2	5268
746	How_to_reduce_colors_for_saving_a_JPEG_as_PNG	2002-08-23 12:50:26 UTC	Other	5	0	0.0003666367003337034	6.894764575432388e-05	50	32	3	3	4154
747	How_to_run_an_edit-a-thon	2012-03-20 20:34:38 UTC	Essay	1	0	8.250825907673358e-05	0.00022582852087648113	185	77	32	32	6566
748	How_to_structure_the_content	2004-07-14 18:04:00 UTC	Other	4	0	8.680868954982394e-05	2.964415687021655e-05	22	16	0	0	1966
749	How_to_use_primary_sources_(biological_sciences)	2009-03-01 01:25:52 UTC	Essay	1	0	8.930893982487647e-05	6.328527871169825e-06	15	4	3	3	10958
750	How_to_write_a_plot_summary	2008-07-07 01:37:24 UTC	Essay	5	0	0.00015801581738332008	0.0008330341160945122	640	346	151	151	9849
751	How_you_edit	2014-02-27 20:52:12 UTC	Essay	4	0	0.00010891090198128832	6.661608285441922e-07	7	1	0	0	282
752	Huge_message_boxes	2005-05-11 01:31:29 UTC	Humor	2	0	8.240824906573147e-05	1.7153641335012945e-05	34	16	0	0	1642
753	Huggle_Wars	2008-06-16 20:49:26 UTC	Essay	-1	0	9.1809190099929e-05	4.1635051784012005e-06	13	11	9	9	450
754	Humor	2004-12-04 10:48:03 UTC	Essay	2	0	8.510851936278822e-05	2.1816767134822292e-05	42	28	12	12	33
755	IMDb	2005-07-04 17:44:06 UTC	Essay	4	0	8.760876963784074e-05	0.00012423899452349184	54	36	8	8	424
756	IP_addresses_are_not_people	2012-10-10 13:52:07 UTC	Essay	3	0	0.00023352337568990656	4.030273012692362e-05	67	26	58	58	9550
757	IP_block_exemption	2008-01-14 23:13:53 UTC	Policy	3	0	0.0013007302030933296	0.000641679418095193	264	131	466	466	263
758	IP_edits_are_not_anonymous	2007-08-18 21:49:05 UTC	Essay	3	0	0.0002292229452168162	3.5306523912842184e-05	27	22	7	7	231
759	IP_talk_page_proposal	2008-01-28 14:42:05 UTC	Proposal	-1	0	8.640864950581554e-05	8.160470149666353e-06	6	3	9	9	1599
760	IPs_are_human_too	2009-06-01 21:21:39 UTC	Essay	2	0	0.0021822184400658506	0.0008192112789022202	239	110	93	93	4777
761	ISBN	2002-11-03 09:58:12 UTC	Other	4	0	0.0005546555210176539	0.0011186505713328347	248	158	242	242	18
762	ISO_8601	2010-09-04 15:22:45 UTC	Essay	5	0	0.00010231024125514963	1.432245781370013e-05	15	5	1	1	2594
763	ISSN	2007-08-26 02:32:57 UTC	Other	1	0	9.490950044099414e-05	8.626782729647288e-05	18	10	3	3	44
764	I_am_sorry_you_feel...	2009-10-27 03:10:56 UTC	Essay	3	0	0.00011021103212431564	1.432245781370013e-05	43	4	4	4	797
765	I_don't_see_why_not	2010-02-15 02:13:46 UTC	Proposal	2	0	0.00010741075181625681	2.0484445477733907e-05	15	2	2	2	356
766	I_don't_want_to_be_an_administrator	2008-05-17 22:17:51 UTC	Essay	3	0	9.100911001191219e-05	7.4943093211221614e-06	4	3	2	2	1660
767	I_just_don't_like_it	2009-03-15 16:32:32 UTC	Essay	1	0	0.0001976197817401522	0.00016903831024308875	99	56	57	57	668
768	I_think_you_got_lost_on_the_way_to_MySpace	2008-06-27 13:59:54 UTC	Essay	1	0	9.370938030896892e-05	8.660090771074498e-06	29	19	2	2	5899
769	I_wouldn't_know_him_from_a_hole_in_the_ground	2006-02-01 14:31:21 UTC	Essay	1	0	0.00015341535687722342	2.4148330034726964e-05	65	36	24	24	871
770	Identification	2010-11-27 03:59:54 UTC	Essay	3	0	0.0002957296025332136	5.5457888976303995e-05	3	1	1	1	71
771	Identifying_and_using_primary_and_secondary_sources	2011-05-09 23:37:03 UTC	Essay	1	0	0.0010027003703070678	0.0003540644803712381	177	56	123	123	8135
772	Identifying_and_using_self-published_works	2012-03-26 19:12:25 UTC	Essay	1	0	0.0001916191810800261	2.631335272749559e-05	30	11	6	6	2550
773	Identifying_reliable_sources	2005-02-28 08:37:51 UTC	Guideline	1	0	0.015340435577601319	0.009052626039294163	3450	1163	17051	17051	14141
774	Identifying_reliable_sources_(history)	2009-11-17 03:37:39 UTC	Essay	1	0	0.0004351435578701428	0.00010425416966716607	45	19	108	108	359
775	Identifying_reliable_sources_(law)	2013-12-13 22:09:50 UTC	Essay	1	0	0.0005050505555606116	0.00017253565459294577	10	4	4	4	13455
776	Identifying_reliable_sources_(medicine)	2006-11-09 23:08:04 UTC	Guideline	1	0	0.0014972498747124587	0.0013782867542579335	880	170	7978	7978	3067
777	Identifying_reliable_sources_(natural_sciences)	2010-03-12 06:40:47 UTC	Essay	1	0	0.0005553555910946685	0.00010625265215279864	206	45	242	242	35366
778	If_it_ain't_broke,_don't_fix_it	2007-02-04 11:00:33 UTC	Essay	2	0	0.00024372439681212088	0.0002707943768032141	57	39	6	6	435
779	If_you're_anxious_for_to_shine	2008-05-05 03:29:34 UTC	Humor	2	0	0.0001221122234335657	3.830424764129105e-06	11	4	0	0	1902
780	If_you_could_re-write_the_rules	2009-01-02 10:30:44 UTC	Essay	2	0	0.00012931294422571698	2.2149847549094388e-05	270	47	15	15	264
781	Ignore_Meta	2012-02-20 21:11:17 UTC	Essay	6	0	8.530853938479242e-05	1.182435470665941e-05	54	21	77	77	2738
782	Ignore_all_credentials	2007-03-14 07:40:42 UTC	Essay	8	0	0.0002197219941716166	7.827389735394258e-06	66	19	121	121	1867
783	Ignore_all_dramas	2008-01-13 03:06:58 UTC	Essay	6	0	0.0002462246470871734	1.432245781370013e-05	60	32	14	14	1756
784	Ignore_all_precedent	2013-09-16 17:57:17 UTC	Essay	2	0	0.00015651566721828854	5.995447456897729e-06	14	4	4	4	1288
785	Ignore_all_rules	2002-04-17 17:21:37 UTC	Policy	2	0	0.004060606466707317	0.004213966861163423	2339	719	8160	8160	185
786	Ignore_all_rules,_except_for_the_one_about_consensus	2007-01-26 00:31:24 UTC	Essay	2	0	0.00012531254378563293	1.0325492842434977e-05	24	11	18	18	342
787	Ignore_all_uses_of_"ignore_all_rules"	2007-05-23 01:51:05 UTC	Essay	2	0	0.00010981099208030724	3.996964971265153e-06	12	6	5	5	403
788	Ignore_common_sense	2005-12-12 15:37:09 UTC	Humor	2	0	9.420943036397943e-05	3.4973443498570087e-06	6	5	9	9	1282
789	Ignore_every_single_rule	2009-12-02 18:30:38 UTC	Humor	2	0	0.00011921193311450477	3.1642639355849123e-06	4	3	0	0	3388
790	Ignore_personal_attacks	2008-04-15 00:31:38 UTC	Essay	2	0	0.00034053408746215495	1.6320940299332707e-05	21	11	11	11	996
791	Ignoring_all_rules_%E2%80%93_a_beginner's_guide	2007-04-18 09:04:01 UTC	Essay	2	0	0.00043044308735304404	4.479931571959692e-05	28	16	6	6	2756
792	Image_censorship	2004-12-27 12:17:00 UTC	Proposal	5	0	0.00019371939131107024	9.825872221026834e-06	130	48	25	25	2968
793	Image_citation	2012-09-05 18:46:49 UTC	Proposal	1	0	8.35083591867546e-05	3.6805385777066614e-05	21	4	5	5	2915
